Country	Subnational Unit	teak	eucalyptus	other broadleaf	oak	pine	other conifer	Natural Regeneration	Mangrove Restoration - tree	Mangrove Restoration - shrub	Agroforestry	Average FLR 20y	Average plantation	Average mangrove	Coastal	NatRegen
Czech_Republic	Jihomoravský	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Czech_Republic	Jihočeský	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Czech_Republic	Pardubický	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Czech_Republic	Královéhradecký	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Czech_Republic	Kraj Vysočina	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Czech_Republic	Karlovarský	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Czech_Republic	Liberecký	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Czech_Republic	Olomoucký	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Czech_Republic	Plzeňský	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Czech_Republic	Prague	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Czech_Republic	Středočeský	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Czech_Republic	Ústecký	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Czech_Republic	Moravskoslezský	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Czech_Republic	Zlínský	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Germany	Berlin	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Germany	Brandenburg	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Germany	Baden-Württemberg	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Germany	Bayern	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Germany	Bremen	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Germany	Hessen	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Germany	Hamburg	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Germany	Mecklenburg-Vorpommern	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Germany	Niedersachsen	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Germany	Nordrhein-Westfalen	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Germany	Rheinland-Pfalz	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Germany	Schleswig-Holstein	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Germany	Saarland	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Germany	Sachsen	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Germany	Sachsen-Anhalt	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Germany	Thüringen	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Djibouti	Ali Sabieh	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Djibouti	Djibouti	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Djibouti	Dikhil	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Djibouti	Obock	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Djibouti	Tadjourah	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Denmark	Hovedstaden	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Denmark	Midtjylland	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Denmark	Nordjylland	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Denmark	Syddanmark	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Denmark	Sjælland	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Dominican_Republic	La Altagracia	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Dominican_Republic	Azua	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Dominican_Republic	Barahona	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Dominican_Republic	Bahoruco	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	4.2	5.65	6.366666666666667	0	0	1
Dominican_Republic	San Cristóbal	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Dominican_Republic	Dajabón	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	4.2	5.65	6.366666666666667	0	0	1
Dominican_Republic	Duarte	8.4	11.1	6.9	5	5.7	5.9	3.2	N/A	N/A	4.2	6.300000000000001	7.166666666666667	0	0	1
Dominican_Republic	La Estrelleta	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	4.2	5.65	6.366666666666667	0	0	1
Dominican_Republic	Espaillat	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Dominican_Republic	Hato Mayor	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Dominican_Republic	Independencia	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	4.2	5.65	6.366666666666667	0	0	1
Dominican_Republic	San José de Ocoa	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	4.2	4.642857142857142	5.0200000000000005	0	0	1
Dominican_Republic	San Juan	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	4.2	5.65	6.366666666666667	0	0	1
Dominican_Republic	Monte Cristi	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Dominican_Republic	Monseñor Nouel	8.4	11.1	6.9	5	5.7	5.9	3.2	N/A	N/A	4.2	6.300000000000001	7.166666666666667	0	0	1
Dominican_Republic	Monte Plata	8.4	11.1	6.9	5	5.7	5.9	3.2	N/A	N/A	4.2	6.300000000000001	7.166666666666667	0	0	1
Dominican_Republic	María Trinidad Sánchez	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Dominican_Republic	Distrito Nacional	8.4	11.1	6.9	5	5.7	5.9	3.2	N/A	N/A	4.2	6.300000000000001	7.166666666666667	0	0	1
Dominican_Republic	San Pedro de Macorís	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Dominican_Republic	Pedernales	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Dominican_Republic	Puerto Plata	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Dominican_Republic	Peravia	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Dominican_Republic	La Romana	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Dominican_Republic	Salcedo	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	4.2	5.65	6.366666666666667	0	0	1
Dominican_Republic	Santo Domingo	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Dominican_Republic	El Seybo	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Dominican_Republic	Samaná	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Dominican_Republic	Santiago Rodríguez	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	4.2	4.642857142857142	5.0200000000000005	0	0	1
Dominican_Republic	Santiago	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	4.2	4.642857142857142	5.0200000000000005	0	0	1
Dominican_Republic	Sánchez Ramírez	8.4	11.1	6.9	5	5.7	5.9	3.2	N/A	N/A	4.2	6.300000000000001	7.166666666666667	0	0	1
Dominican_Republic	Valverde	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	4.2	5.65	6.366666666666667	0	0	1
Dominican_Republic	La Vega	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	4.2	5.65	6.366666666666667	0	0	1
Algeria	Aïn Defla	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	Alger	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	1	1
Algeria	Annaba	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	1	1
Algeria	Adrar	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Algeria	Aïn Témouchent	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	1	1
Algeria	Bordj Bou Arréridj	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	Béchar	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Algeria	Béjaïa	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	1	1
Algeria	Blida	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	Boumerdès	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	1	1
Algeria	Biskra	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Algeria	Batna	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	Bouira	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	Chlef	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	1	1
Algeria	Constantine	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	Djelfa	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	El Bayadh	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Algeria	El Oued	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Algeria	El Tarf	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	1	1
Algeria	Guelma	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	Ghardaïa	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Algeria	Illizi	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Algeria	Jijel	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	1	1
Algeria	Khenchela	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Algeria	Laghouat	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	Mascara	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	Médéa	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	Mostaganem	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Algeria	Mila	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	M'Sila	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	Naâma	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	Oum el Bouaghi	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	Ouargla	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Algeria	Oran	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	1	1
Algeria	Relizane	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	Souk Ahras	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	Sidi Bel Abbès	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	Saïda	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	Sétif	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	Skikda	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	1	1
Algeria	Tébessa	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Algeria	Tlemcen	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	1	1
Algeria	Tamanghasset	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Algeria	Tindouf	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Algeria	Tizi Ouzou	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	1	1
Algeria	Tipaza	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	1	1
Algeria	Tiaret	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Algeria	Tissemsilt	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	0	1
Ecuador	Azuay	N/A	10.3	3.2	1.5	2.1	1.7	3.8	N/A	N/A	4.2	3.8285714285714287	3.7600000000000002	0	0	1
Ecuador	Bolivar	N/A	10.3	3.2	1.5	2.1	1.7	3.8	N/A	N/A	4.2	3.8285714285714287	3.7600000000000002	0	0	1
Ecuador	Chimborazo	N/A	10.3	3.2	1.5	2.1	1.7	3.8	N/A	N/A	4.2	3.8285714285714287	3.7600000000000002	0	0	1
Ecuador	Cañar	N/A	10.3	3.2	1.5	2.1	1.7	3.8	N/A	N/A	4.2	3.8285714285714287	3.7600000000000002	0	0	1
Ecuador	Carchi	N/A	10.3	3.2	1.5	2.1	1.7	3.8	N/A	N/A	4.2	3.8285714285714287	3.7600000000000002	0	0	1
Ecuador	Cotopaxi	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Ecuador	El Oro	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Ecuador	Esmeraldas	8.4	11.1	6.9	5	5.7	5.9	5.1	6.3	1.8	4.2	6.04	7.166666666666667	4.05	1	1
Ecuador	Galápagos	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Ecuador	Guayas	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Ecuador	Imbabura	N/A	10.3	3.2	1.5	2.1	1.7	3.8	N/A	N/A	4.2	3.8285714285714287	3.7600000000000002	0	0	1
Ecuador	Loja	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Ecuador	Los Rios	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Ecuador	Manabi	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Ecuador	Morona Santiago	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Ecuador	Napo	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Ecuador	Orellana	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Ecuador	Pastaza	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Ecuador	Pichincha	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Ecuador	Santo Domingo de los Tsáchilas	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Ecuador	Santa Elena	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Ecuador	Sucumbios	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Ecuador	Tungurahua	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Ecuador	Zamora Chinchipe	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Estonia	Harju	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Estonia	Hiiu	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Estonia	Ida-Viru	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Estonia	Jõgeva	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Estonia	Järva	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Estonia	Lääne	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Estonia	Lääne-Viru	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Estonia	Peipsi	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Estonia	Põlva	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Estonia	Pärnu	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Estonia	Rapla	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Estonia	Saare	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Estonia	Tartu	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Estonia	Viljandi	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Estonia	Valga	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Estonia	Võru	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Egypt	Aswan	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Egypt	Asyut	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Egypt	Al Bahr al Ahmar	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Egypt	Al Buhayrah	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	1	1
Egypt	Bani Suwayf	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Egypt	Bur Sa`id	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	1	1
Egypt	Ad Daqahliyah	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	1	1
Egypt	Dumyat	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	1	1
Egypt	Al Fayyum	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Egypt	Al Qahirah	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Egypt	Al Gharbiyah	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Egypt	Al Iskandariyah	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	1	1
Egypt	Al Isma`iliyah	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Egypt	Janub Sina'	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Egypt	Al Jizah	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Egypt	Kafr ash Shaykh	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	1	1
Egypt	Al Minufiyah	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Egypt	Al Minya	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Egypt	Matrouh	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	1	1
Egypt	Al Qalyubiyah	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Egypt	Qina	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Egypt	Suhaj	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Egypt	Ash Sharqiyah	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	1	1
Egypt	Shamal Sina'	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	1	1
Egypt	As Suways	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Egypt	Al Uqsur	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Egypt	Al Wadi al Jadid	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Western_Sahara	Boujdour	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
